timestamp,event_id,host,user,role,is_tester,event_category,source_ip,status,logon_type,process,crypto_op,privilege
2026-01-04 05:02:12,4625,SRV-08,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:12,4625,WS-050,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:13,4625,WS-030,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:14,4624,SRV-08,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:15,4625,WS-041,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:17,4625,SRV-05,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:17,4625,WS-027,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:17,4624,WS-042,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:20,4625,WS-025,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:20,4625,WS-047,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:20,4624,ADMIN-03,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:21,4625,WS-022,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:22,4625,SRV-07,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:22,4625,WS-048,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:23,4625,WS-013,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:24,4625,WS-033,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:24,4625,WS-009,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:24,4625,WS-050,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:25,4624,WS-024,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:26,4625,WS-025,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:26,4624,WS-025,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:26,4625,SRV-04,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:27,4625,SRV-05,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:29,4625,WS-031,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:30,4625,ADMIN-02,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:31,4625,DC-02,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:31,4625,WS-002,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:32,4625,WS-014,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:36,4625,WS-012,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:36,4625,SRV-04,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:37,4625,WS-020,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:37,4625,WS-022,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:40,4625,WS-014,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:41,4624,WS-002,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:41,4625,SRV-06,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:41,4625,WS-008,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:44,4624,WS-039,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:45,4624,SRV-03,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:47,4624,WS-025,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:47,4625,WS-004,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:48,4625,WS-002,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:49,4625,SRV-03,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:49,4625,WS-025,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:49,4624,WS-036,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:50,4625,WS-047,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:50,4625,WS-039,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:52,4625,WS-026,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:52,4625,WS-034,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:53,4625,WS-030,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:53,4625,WS-021,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:55,4624,WS-036,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:56,4624,SRV-09,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:57,4624,WS-046,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:02:58,4625,WS-041,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:02:59,4625,WS-034,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:03:00,4625,WS-013,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:03:00,4625,WS-027,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:03:00,4625,ADMIN-02,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:03:00,4624,WS-021,tester0,tester,True,authentication,10.0.0.11,success,3.0,,,
2026-01-04 05:03:01,4625,WS-040,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:03:04,4625,SRV-07,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:03:05,4625,WS-034,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:03:06,4625,WS-043,tester0,tester,True,authentication,10.0.0.11,failed,3.0,,,
2026-01-04 05:04:35,5061,WS-023,tester0,tester,True,crypto_activity,,,,,crypto_operation,
2026-01-04 05:17:51,5061,WS-016,night_user1,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 05:23:10,4625,WS-011,night_user4,employee,False,authentication,10.0.0.76,failed,10.0,,,
2026-01-04 05:36:45,4688,SRV-04,svc_backup,system,False,process_activity,,,,powershell.exe,,
2026-01-04 05:40:11,4768,WS-028,night_user8,employee,False,,192.168.1.133,,,,,
2026-01-04 05:55:07,4624,WS-007,night_user0,employee,False,authentication,10.0.0.141,success,10.0,,,
2026-01-04 06:02:07,4688,SRV-01,LOCAL_SERVICE,system,False,process_activity,,,,svchost.exe,,
2026-01-04 06:31:36,4768,SRV-02,SYSTEM,system,False,,,,,,,
2026-01-04 07:06:07,4672,WS-027,tester0,tester,True,privilege_activity,,,,,,admin_assigned
2026-01-04 07:37:28,4688,SRV-01,LOCAL_SERVICE,system,False,process_activity,,,,winlogon.exe,,
2026-01-04 08:06:58,4648,SRV-01,LOCAL_SERVICE,system,False,,,,,,,
2026-01-04 08:36:01,4624,WS-003,tester0,tester,True,authentication,10.0.0.115,success,10.0,,,
2026-01-04 08:38:29,4648,SRV-02,admin0,admin,False,,10.0.0.31,,,,,
2026-01-04 09:05:29,4769,WS-048,user20,employee,False,,10.0.0.21,,,,,
2026-01-04 09:05:34,4624,WS-019,user5,employee,False,authentication,10.0.0.110,success,3.0,,,
2026-01-04 09:08:56,4624,WS-006,user3,employee,False,authentication,10.0.0.166,success,10.0,,,
2026-01-04 09:12:22,4769,WS-037,user20,employee,False,,10.0.0.171,,,,,
2026-01-04 09:13:17,4672,WS-020,user11,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 09:14:39,5061,WS-010,user18,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 09:19:13,4624,WS-041,user28,employee,False,authentication,10.0.0.91,success,3.0,,,
2026-01-04 09:21:44,5061,WS-028,user16,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 09:30:40,5058,WS-032,user14,employee,False,crypto_activity,,,,,key_operation,
2026-01-04 09:31:57,4625,SRV-07,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:00,4624,WS-030,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:00,4625,WS-026,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:01,4624,WS-032,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:02,4625,SRV-02,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:02,4625,WS-040,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:03,4625,WS-038,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:03,4624,WS-036,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:03,4625,WS-049,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:04,4625,WS-038,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:08,4625,WS-041,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:08,4625,WS-016,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:08,4625,WS-037,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:09,4625,WS-013,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:09,4624,WS-049,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:10,4625,WS-042,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:11,4624,WS-016,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:11,4625,WS-042,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:12,4624,SRV-02,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:13,4625,WS-045,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:13,4625,WS-027,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:15,4625,WS-026,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:16,4625,WS-024,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:17,4624,WS-018,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:17,4625,DC-01,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:18,4625,WS-049,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:18,4625,WS-016,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:19,4625,WS-033,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:20,4625,WS-024,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:20,4625,SRV-06,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:21,4624,WS-038,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:22,4625,SRV-04,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:22,4625,WS-014,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:22,4625,WS-049,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:23,4625,WS-019,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:23,4624,DC-01,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:24,4625,WS-003,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:24,4625,DC-01,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:25,4625,WS-047,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:26,4624,WS-012,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:26,4625,WS-049,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:26,4625,SRV-09,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:26,4625,WS-019,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:28,4625,WS-047,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:29,4625,WS-018,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:30,4625,SRV-01,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:31,4625,WS-015,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:31,4625,WS-027,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:34,4625,WS-029,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:35,4625,SRV-04,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:35,4624,WS-041,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:36,4624,WS-001,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:37,4625,WS-008,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:37,4625,WS-004,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:37,4625,WS-025,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:38,4624,WS-033,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:39,4625,WS-028,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:39,4625,SRV-06,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:40,4625,SRV-03,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:41,4624,SRV-02,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:42,4625,SRV-03,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:43,4625,SRV-02,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:43,4625,WS-001,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:43,4624,WS-025,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:44,4625,WS-049,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:44,4625,SRV-09,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:44,4625,WS-028,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:46,4624,WS-014,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:46,4624,WS-002,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:46,4625,SRV-06,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:46,4625,WS-015,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:48,4625,SRV-03,admin0,admin,False,authentication,10.0.0.109,failed,10.0,,,
2026-01-04 09:32:48,4625,WS-022,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:49,4625,WS-024,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:50,4625,WS-027,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:51,4625,WS-025,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:51,4625,SRV-04,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:52,4625,WS-044,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:52,4625,WS-018,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:53,4625,WS-009,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:32:53,4624,WS-050,tester4,tester,True,authentication,10.0.0.85,success,3.0,,,
2026-01-04 09:32:55,4625,WS-010,tester4,tester,True,authentication,10.0.0.85,failed,3.0,,,
2026-01-04 09:33:28,5061,WS-017,user23,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 09:34:18,5061,WS-041,user5,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 09:35:15,4769,WS-002,user15,employee,False,,10.0.0.117,,,,,
2026-01-04 09:35:32,5061,WS-023,user20,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 09:40:40,4634,WS-032,user14,employee,False,authentication,,logoff,,,,
2026-01-04 09:41:05,4688,WS-034,user19,employee,False,process_activity,,,,explorer.exe,,
2026-01-04 09:42:32,4634,WS-015,user9,employee,False,authentication,,logoff,,,,
2026-01-04 09:48:39,4672,WS-041,user28,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 09:49:52,4634,WS-047,user6,employee,False,authentication,,logoff,,,,
2026-01-04 09:51:07,5061,SRV-07,tester4,tester,True,crypto_activity,,,,,crypto_operation,
2026-01-04 09:54:49,5061,WS-027,user4,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 10:00:23,4625,WS-001,user22,employee,False,authentication,10.0.0.120,failed,3.0,,,
2026-01-04 10:00:25,4634,WS-027,user4,employee,False,authentication,,logoff,,,,
2026-01-04 10:04:20,4624,WS-027,user4,employee,False,authentication,192.168.1.87,success,3.0,,,
2026-01-04 10:04:54,4648,WS-010,user18,employee,False,,10.0.0.178,,,,,
2026-01-04 10:09:14,4688,WS-040,user1,employee,False,process_activity,,,,cmd.exe,,
2026-01-04 10:21:10,5058,WS-017,user23,employee,False,crypto_activity,,,,,key_operation,
2026-01-04 10:29:14,4634,WS-017,user23,employee,False,authentication,,logoff,,,,
2026-01-04 10:45:58,5061,WS-003,user9,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 10:46:10,5061,WS-022,user12,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 10:59:14,4624,WS-022,user7,employee,False,authentication,10.0.0.146,success,10.0,,,
2026-01-04 11:01:20,4688,WS-010,user18,employee,False,process_activity,,,,svchost.exe,,
2026-01-04 11:03:45,4625,WS-032,user14,employee,False,authentication,10.0.0.105,failed,3.0,,,
2026-01-04 11:04:56,5061,WS-019,user5,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 11:05:58,4672,WS-032,user14,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 11:17:57,4634,WS-020,user10,employee,False,authentication,,logoff,,,,
2026-01-04 11:25:38,4769,WS-019,user5,employee,False,,10.0.0.142,,,,,
2026-01-04 11:31:19,5061,WS-019,user5,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 11:32:56,4768,WS-020,user11,employee,False,,10.0.0.15,,,,,
2026-01-04 11:35:41,5058,WS-049,user17,employee,False,crypto_activity,,,,,key_operation,
2026-01-04 11:38:15,4634,WS-017,user23,employee,False,authentication,,logoff,,,,
2026-01-04 11:41:27,4769,WS-015,user9,employee,False,,192.168.1.190,,,,,
2026-01-04 11:41:48,5061,SRV-08,admin4,admin,False,crypto_activity,,,,,crypto_operation,
2026-01-04 11:44:11,4625,WS-020,user10,employee,False,authentication,10.0.0.142,failed,10.0,,,
2026-01-04 11:47:24,4769,WS-033,user29,employee,False,,10.0.0.142,,,,,
2026-01-04 11:48:27,4688,WS-028,user16,employee,False,process_activity,,,,chrome.exe,,
2026-01-04 11:54:46,4688,WS-022,user7,employee,False,process_activity,,,,explorer.exe,,
2026-01-04 12:00:34,4688,WS-032,user14,employee,False,process_activity,,,,winlogon.exe,,
2026-01-04 12:00:52,4768,WS-032,user14,employee,False,,10.0.0.174,,,,,
2026-01-04 12:01:56,4672,WS-032,user14,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 12:10:35,4624,SRV-02,SYSTEM,system,False,authentication,,success,3.0,,,
2026-01-04 12:20:04,4634,WS-022,user7,employee,False,authentication,,logoff,,,,
2026-01-04 12:22:22,4768,WS-050,user24,employee,False,,10.0.0.193,,,,,
2026-01-04 12:23:42,4624,WS-017,user23,employee,False,authentication,10.0.0.146,success,3.0,,,
2026-01-04 12:27:17,5061,WS-041,user28,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 12:30:04,4672,WS-041,user28,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 12:33:52,4688,WS-048,user20,employee,False,process_activity,,,,powershell.exe,,
2026-01-04 12:36:03,4634,WS-015,tester2,tester,True,authentication,,logoff,,,,
2026-01-04 12:46:29,4648,WS-016,tester3,tester,True,,192.168.1.56,,,,,
2026-01-04 12:51:14,5061,WS-048,user20,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 12:52:45,4688,WS-022,user7,employee,False,process_activity,,,,cmd.exe,,
2026-01-04 12:57:28,5061,WS-020,user10,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 12:57:51,4648,WS-050,user24,employee,False,,10.0.0.189,,,,,
2026-01-04 13:03:06,4769,WS-022,user25,employee,False,,10.0.0.163,,,,,
2026-01-04 13:10:56,4688,WS-050,user24,employee,False,process_activity,,,,services.exe,,
2026-01-04 13:12:28,4769,WS-047,user6,employee,False,,10.0.0.182,,,,,
2026-01-04 13:13:16,4625,WS-001,user22,employee,False,authentication,10.0.0.144,failed,3.0,,,
2026-01-04 13:13:21,4625,WS-034,user19,employee,False,authentication,10.0.0.60,failed,10.0,,,
2026-01-04 13:20:15,4672,WS-032,user14,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 13:26:19,4648,WS-047,user6,employee,False,,10.0.0.52,,,,,
2026-01-04 13:28:00,4672,WS-019,user5,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 13:32:41,4624,DC-02,admin4,admin,False,authentication,10.0.0.26,success,3.0,,,
2026-01-04 13:39:04,4672,WS-017,user23,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 13:41:40,4624,WS-017,user23,employee,False,authentication,10.0.0.107,success,3.0,,,
2026-01-04 13:42:45,4648,WS-048,user20,employee,False,,10.0.0.119,,,,,
2026-01-04 13:42:51,4769,WS-047,user6,employee,False,,192.168.1.87,,,,,
2026-01-04 13:42:52,4625,WS-015,user9,employee,False,authentication,10.0.0.192,failed,3.0,,,
2026-01-04 13:58:27,5061,WS-041,user28,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 14:05:42,4688,WS-032,user14,employee,False,process_activity,,,,explorer.exe,,
2026-01-04 14:17:20,4688,WS-047,user6,employee,False,process_activity,,,,services.exe,,
2026-01-04 14:18:13,4648,WS-006,user3,employee,False,,10.0.0.79,,,,,
2026-01-04 14:19:35,4672,WS-032,user14,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 14:25:49,4688,WS-031,user2,employee,False,process_activity,,,,winlogon.exe,,
2026-01-04 14:27:10,4688,SRV-08,svc_sql,system,False,process_activity,,,,services.exe,,
2026-01-04 14:29:24,4624,SRV-02,admin0,admin,False,authentication,10.0.0.109,success,3.0,,,
2026-01-04 14:34:04,5061,WS-027,user4,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 14:34:28,4634,WS-040,user1,employee,False,authentication,,logoff,,,,
2026-01-04 14:38:26,4624,WS-020,user16,employee,False,authentication,10.0.0.61,success,2.0,,,
2026-01-04 14:42:39,5061,WS-020,user11,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 14:43:56,4624,WS-019,user5,employee,False,authentication,10.0.0.42,success,2.0,,,
2026-01-04 14:44:12,4688,WS-020,user10,employee,False,process_activity,,,,cmd.exe,,
2026-01-04 14:48:24,4634,WS-022,user12,employee,False,authentication,,logoff,,,,
2026-01-04 14:48:37,4625,SRV-02,SYSTEM,system,False,authentication,,failed,10.0,,,
2026-01-04 14:54:15,5058,DC-01,tester4,tester,True,crypto_activity,,,,,key_operation,
2026-01-04 15:00:18,4768,WS-032,user14,employee,False,,10.0.0.103,,,,,
2026-01-04 15:03:01,4688,WS-034,user19,employee,False,process_activity,,,,cmd.exe,,
2026-01-04 15:05:43,5061,WS-047,user6,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 15:13:45,4625,WS-002,user19,employee,False,authentication,10.0.0.136,failed,10.0,,,
2026-01-04 15:14:15,4648,WS-001,user22,employee,False,,10.0.0.81,,,,,
2026-01-04 15:21:38,5061,WS-036,user8,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 15:24:20,4688,WS-045,tester3,tester,True,process_activity,,,,cmd.exe,,
2026-01-04 15:25:14,5061,WS-031,user2,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 15:25:36,4672,SRV-01,admin3,admin,False,privilege_activity,,,,,,admin_assigned
2026-01-04 15:30:27,4769,WS-047,user6,employee,False,,10.0.0.116,,,,,
2026-01-04 15:30:58,4768,WS-019,user20,employee,False,,10.0.0.179,,,,,
2026-01-04 15:36:08,5061,WS-015,tester0,tester,True,crypto_activity,,,,,crypto_operation,
2026-01-04 15:40:10,4672,DC-01,admin3,admin,False,privilege_activity,,,,,,admin_assigned
2026-01-04 15:40:24,4648,WS-022,user12,employee,False,,192.168.1.33,,,,,
2026-01-04 15:41:30,4768,WS-032,user17,employee,False,,10.0.0.84,,,,,
2026-01-04 15:46:30,4648,WS-022,user12,employee,False,,10.0.0.117,,,,,
2026-01-04 15:47:09,5058,WS-001,user27,employee,False,crypto_activity,,,,,key_operation,
2026-01-04 15:51:09,4769,WS-001,user27,employee,False,,10.0.0.198,,,,,
2026-01-04 15:53:05,4769,WS-029,user9,employee,False,,10.0.0.57,,,,,
2026-01-04 15:55:12,5058,WS-050,user24,employee,False,crypto_activity,,,,,key_operation,
2026-01-04 15:55:12,4672,WS-032,user17,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 15:55:46,4625,WS-017,user23,employee,False,authentication,10.0.0.125,failed,10.0,,,
2026-01-04 15:57:09,5058,WS-022,user25,employee,False,crypto_activity,,,,,key_operation,
2026-01-04 16:01:48,4634,WS-020,user11,employee,False,authentication,,logoff,,,,
2026-01-04 16:02:49,5058,WS-017,user23,employee,False,crypto_activity,,,,,key_operation,
2026-01-04 16:03:38,4672,WS-022,user25,employee,False,privilege_activity,,,,,,admin_assigned
2026-01-04 16:03:49,5061,WS-010,user18,employee,False,crypto_activity,,,,,crypto_operation,
2026-01-04 16:04:32,4625,WS-032,tester4,tester,True,authentication,10.0.0.168,failed,3.0,,,
2026-01-04 16:04:33,4625,WS-048,tester4,tester,True,authentication,10.0.0.168,failed,3.0,,,
2026-01-04 16:04:33,4625,WS-025,tester4,tester,True,authentication,10.0.0.168,failed,3.0,,,
